# set xran [0.0:0.49497890310677745]
# plot for [ii=2:49] 'pyband.dat' u 1:ii with line lc rgb '#000' t ''
# 
    0.3255   -13.7482   -13.4919   -13.2645   -13.1006    -6.5198    -6.1609    -5.8219    -5.6705    -5.1146    -4.7502    -4.4676    -4.1642    -3.8559    -3.6465    -2.6158    -2.4641    -1.6781    -1.5734     1.0553     1.5161     1.6121     1.9941     2.2528     2.6412     3.4461     4.2078     6.2935     6.7790     7.1020     7.3071     7.8213     8.4718     8.6089     8.7597     9.1398     9.3829    10.2301    10.3580    10.5966    11.2797    11.3127    11.4495    11.6776    11.8384    12.4852    12.8991    13.3262    13.6896
    0.3327   -13.6394   -13.4007   -13.2180   -13.0583    -6.5471    -6.1650    -5.9758    -5.8199    -5.0609    -4.7386    -4.4429    -4.1586    -4.0145    -3.7976    -2.7195    -2.5453    -1.6089    -1.5016     1.0889     1.5337     1.7028     1.9984     2.3371     2.6812     3.4868     4.2657     6.1601     6.6764     7.1031     7.4643     7.8139     8.3697     8.5215     8.8718     9.2375     9.5562    10.3098    10.4697    10.7089    11.1927    11.4703    11.5146    11.7719    11.9520    12.4104    12.7500    13.1024    13.5285
    0.3399   -13.5409   -13.3189   -13.1758   -13.0196    -6.5541    -6.1642    -6.1003    -5.9549    -5.0208    -4.7331    -4.4186    -4.2255    -4.0977    -3.9386    -2.8229    -2.6289    -1.5302    -1.4156     1.0744     1.5376     1.7916     1.9940     2.4458     2.7092     3.5312     4.3236     6.0457     6.5362     7.0226     7.5915     7.9300     8.2196     8.5594     9.0170     9.3727     9.7609    10.3934    10.5724    10.8000    11.1091    11.5356    11.5697    11.8993    12.0018    12.3299    12.7124    12.9038    13.3180
    0.3471   -13.4543   -13.2475   -13.1385   -12.9852    -6.5394    -6.2515    -6.1018    -6.0710    -4.9999    -4.7336    -4.4410    -4.3273    -4.1462    -4.0147    -2.9223    -2.7141    -1.4439    -1.3175     1.0181     1.4915     1.8887     2.0000     2.5665     2.7303     3.5799     4.3829     5.9540     6.3935     6.9033     7.6208     8.0589     8.2314     8.6327     9.1902     9.5326     9.9874    10.4766    10.6697    10.7994    11.1131    11.5048    11.6183    11.8543    12.0523    12.3609    12.7396    12.7618    12.9988
    0.3543   -13.3809   -13.1872   -13.1068   -12.9555    -6.5035    -6.3531    -6.1763    -6.0424    -5.0052    -4.7390    -4.5738    -4.3466    -4.2312    -4.0011    -3.0135    -2.7993    -1.3535    -1.2114     0.9361     1.3954     1.9429     2.0630     2.6567     2.7768     3.6309     4.4428     5.8864     6.2610     6.7890     7.5229     8.1662     8.4047     8.7505     9.3846     9.7094    10.2269    10.5486    10.7400    10.7664    11.1439    11.3973    11.6584    11.7283    12.1312    12.3765    12.6705    12.7659    12.8047
    0.3615   -13.3214   -13.1384   -13.0811   -12.9310    -6.4609    -6.4247    -6.2585    -5.9654    -5.0442    -4.7600    -4.7030    -4.4344    -4.2224    -3.9709    -3.0911    -2.8823    -1.2640    -1.1034     0.8432     1.2728     1.9401     2.1776     2.6731     2.8822     3.6803     4.5013     5.8426     6.1497     6.6965     7.3724     8.2973     8.5584     8.9401     9.5895     9.8945    10.4577    10.5808    10.7398    10.8370    11.1098    11.2666    11.5302    11.8363    12.1669    12.3183    12.4625    12.7495    12.7968
    0.3687   -13.2761   -13.1010   -13.0618   -12.9119    -6.5105    -6.3716    -6.3200    -5.8711    -5.1184    -4.8608    -4.7379    -4.5357    -4.1754    -3.9447    -3.1486    -2.9608    -1.1824    -1.0020     0.7528     1.1466     1.9241     2.2875     2.6619     2.9922     3.7233     4.5549     5.8193     6.0685     6.6337     7.2115     8.4263     8.6556     9.1939     9.7852    10.0732    10.5237    10.6857    10.8245    10.8552    11.0269    11.2031    11.4164    11.9587    12.1502    12.2195    12.2744    12.6130    12.8756
    0.3760   -13.2450   -13.0746   -13.0489   -12.8983    -6.5568    -6.3701    -6.2890    -5.7676    -5.2140    -4.9678    -4.7516    -4.6114    -4.1252    -3.9307    -3.1795    -3.0315    -1.1167    -0.9176     0.6773     1.0376     1.9061     2.3749     2.6441     3.0802     3.7562     4.5994     5.8142     6.0165     6.6109     7.0528     8.5347     8.7121     9.4728     9.9352    10.2106    10.5074    10.7463    10.8142    10.9389    11.0250    11.2368    11.3602    11.8979    12.0309    12.1687    12.3218    12.4471    12.8355
    0.3832   -13.2272   -13.0590   -13.0418   -12.8903    -6.5845    -6.3954    -6.2238    -5.6727    -5.3016    -5.0499    -4.7692    -4.6531    -4.0846    -3.9299    -3.1812    -3.0906    -1.0744    -0.8616     0.6276     0.9637     1.8919     2.4313     2.6272     3.1358     3.7771     4.6300     5.8263     5.9813     6.6418     6.9030     8.6063     8.7402     9.7413     9.9944    10.2308    10.5372    10.7073    10.8468    10.9738    11.0789    11.3198    11.4000    11.7136    11.9609    12.1224    12.2866    12.4771    12.7455
    0.3904   -13.2218   -13.0545   -13.0391   -12.8876    -6.5937    -6.4037    -6.1959    -5.6280    -5.3409    -5.0836    -4.7804    -4.6649    -4.0675    -3.9336    -3.1572    -3.1333    -1.0601    -0.8422     0.6104     0.9378     1.8862     2.4518     2.6185     3.1545     3.7850     4.6417     5.8331     5.9683     6.7159     6.7882     8.6221     8.7562     9.8915     9.9896    10.1854    10.5751    10.6853    10.8893    10.9887    11.0829    11.3267    11.5310    11.5600    11.9846    12.0936    12.1754    12.6060    12.6259
    0.3904   -13.2218   -13.0545   -13.0391   -12.8876    -6.5937    -6.4037    -6.1959    -5.6280    -5.3409    -5.0836    -4.7804    -4.6649    -4.0675    -3.9336    -3.1572    -3.1333    -1.0601    -0.8422     0.6104     0.9378     1.8862     2.4518     2.6185     3.1545     3.7850     4.6417     5.8331     5.9683     6.7159     6.7882     8.6221     8.7562     9.8915     9.9896    10.1854    10.5751    10.6853    10.8893    10.9887    11.0829    11.3267    11.5310    11.5600    11.9846    12.0933    12.1754    12.6100    12.6415
    0.3940   -13.2230   -13.0556   -13.0397   -12.8882    -6.5915    -6.4017    -6.2036    -5.6404    -5.3301    -5.0761    -4.7769    -4.6609    -4.0716    -3.9327    -3.1669    -3.1192    -1.0635    -0.8468     0.6146     0.9442     1.8879     2.4470     2.6207     3.1500     3.7830     4.6387     5.8264     5.9749     6.6819     6.8334     8.6177     8.7531     9.8625     9.9697    10.2108    10.5612    10.6899    10.8703    10.9902    11.0820    11.3229    11.4868    11.6101    11.9678    12.0992    12.2236    12.5636    12.6774
    0.3976   -13.2268   -13.0589   -13.0412   -12.8901    -6.5851    -6.3958    -6.2258    -5.6737    -5.3014    -5.0583    -4.7654    -4.6466    -4.0822    -3.9315    -3.1760    -3.0970    -1.0733    -0.8602     0.6267     0.9629     1.8931     2.4338     2.6268     3.1371     3.7771     4.6295     5.8004     5.9969     6.6391     6.9119     8.5999     8.7494     9.8054     9.9091    10.2514    10.5223    10.7056    10.8152    10.9955    11.0788    11.2994    11.4580    11.6478    11.9562    12.1254    12.3276    12.5319    12.6930
    0.4012   -13.2328   -13.0643   -13.0438   -12.8930    -6.5747    -6.3864    -6.2604    -5.7205    -5.2632    -5.0361    -4.7453    -4.6179    -4.0971    -3.9314    -3.1807    -3.0716    -1.0886    -0.8809     0.6460     0.9927     1.9022     2.4136     2.6365     3.1167     3.7668     4.6139     5.7609     6.0237     6.6094     7.0049     8.5712     8.7448     9.7381     9.8311    10.2389    10.4788    10.7185    10.7595    10.9972    11.0728    11.2516    11.4455    11.6413    12.0002    12.1897    12.4564    12.4813    12.7587
    0.4048   -13.2409   -13.0713   -13.0473   -12.8970    -6.5606    -6.3744    -6.3041    -5.7751    -5.2251    -5.0123    -4.7175    -4.5708    -4.1138    -3.9337    -3.1806    -3.0445    -1.1084    -0.9075     0.6715     1.0320     1.9156     2.3875     2.6498     3.0899     3.7519     4.5917     5.7126     6.0437     6.6015     7.1089     8.5347     8.7378     9.6660     9.7462    10.1534    10.4224    10.6618    10.7967    10.9899    11.0611    11.1878    11.4324    11.6033    12.0855    12.2706    12.4401    12.6151    12.7773
    0.4084   -13.2507   -13.0797   -13.0519   -12.9019    -6.5434    -6.3702    -6.3434    -5.8341    -5.1955    -4.9869    -4.6806    -4.5061    -4.1298    -3.9386    -3.1760    -3.0166    -1.1317    -0.9384     0.7021     1.0791     1.9335     2.3565     2.6668     3.0578     3.7324     4.5629     5.6580     6.0485     6.6212     7.2217     8.4934     8.7278     9.5914     9.6582    10.0242    10.3218    10.6099    10.8479    10.9747    11.0357    11.1248    11.4138    11.5635    12.1969    12.3704    12.4532    12.7619    12.8366
    0.4120   -13.2622   -13.0893   -13.0575   -12.9076    -6.5238    -6.4160    -6.3338    -5.8954    -5.1785    -4.9617    -4.6300    -4.4299    -4.1414    -3.9461    -3.1677    -2.9886    -1.1575    -0.9723     0.7367     1.1323     1.9560     2.3215     2.6877     3.0214     3.7080     4.5274     5.5986     6.0357     6.6692     7.3417     8.4496     8.7141     9.5153     9.5688     9.8734    10.1870    10.5562    10.8521    10.9540    11.0041    11.0903    11.3949    11.5371    12.3273    12.4089    12.5285    12.8495    12.9491
    0.4156   -13.2750   -13.1000   -13.0638   -12.9141    -6.5083    -6.4663    -6.3130    -5.9574    -5.1730    -4.9407    -4.5624    -4.3539    -4.1406    -3.9552    -3.1563    -2.9614    -1.1847    -1.0077     0.7741     1.1901     1.9832     2.2833     2.7128     2.9820     3.6789     4.4857     5.5353     6.0081     6.7410     7.4672     8.4051     8.6965     9.4383     9.4784     9.7113    10.0347    10.4887    10.7678    10.9269    10.9933    11.0830    11.3891    11.5319    12.4146    12.4564    12.6628    12.9278    13.1041
    0.4192   -13.2889   -13.1115   -13.0709   -12.9212    -6.5440    -6.4652    -6.2893    -6.0194    -5.1756    -4.9266    -4.4787    -4.2999    -4.1089    -3.9642    -3.1428    -2.9353    -1.2126    -1.0436     0.8133     1.2508     2.0148     2.2431     2.7422     2.9404     3.6454     4.4379     5.4688     5.9706     6.8302     7.5965     8.3614     8.6747     9.3594     9.3859     9.5453     9.8743    10.4062    10.6422    10.8933    10.9765    11.0722    11.4030    11.5569    12.4481    12.5710    12.7934    13.0098    13.2404
    0.4228   -13.3037   -13.1237   -13.0786   -12.9288    -6.6029    -6.4394    -6.2637    -6.0803    -5.1831    -4.9190    -4.3834    -4.2811    -4.0403    -3.9659    -3.1279    -2.9109    -1.2406    -1.0793     0.8535     1.3132     2.0495     2.2027     2.7760     2.8977     3.6078     4.3847     5.3999     5.9268     6.9313     7.7274     8.3198     8.6490     9.2688     9.2911     9.3883     9.7111    10.3119    10.5023    10.8518    10.9567    11.0408    11.4206    11.6214    12.4854    12.6762    12.9622    13.1225    13.3023
    0.4264   -13.3191   -13.1365   -13.0869   -12.9369    -6.6634    -6.4104    -6.2371    -6.1393    -5.1935    -4.9163    -4.2927    -4.2723    -3.9977    -3.9108    -3.1123    -2.8886    -1.2681    -1.1141     0.8937     1.3762     2.0812     2.1689     2.8136     2.8553     3.5665     4.3267     5.3289     5.8794     7.0398     7.8566     8.2814     8.6202     9.1315     9.2052     9.2656     9.5500    10.2100    10.3578    10.8037    10.9382    10.9956    11.4315    11.7186    12.5281    12.7592    13.0797    13.2235    13.2748
    0.4301   -13.3351   -13.1496   -13.0955   -12.9453    -6.7234    -6.3802    -6.2166    -6.1888    -5.2055    -4.9170    -4.2916    -4.1880    -3.9815    -3.8022    -3.0965    -2.8686    -1.2947    -1.1477     0.9333     1.4386     2.0806     2.1713     2.8094     2.8595     3.5222     4.2646     5.2565     5.8300     7.1522     7.9784     8.2474     8.5912     8.9618     9.1189     9.1724     9.3964    10.1034    10.2154    10.7515    10.9207    10.9454    11.4374    11.8346    12.5743    12.8221    13.1741    13.2215    13.6229
    0.4337   -13.3514   -13.1629   -13.1043   -12.9540    -6.7820    -6.3514    -6.2546    -6.1748    -5.2182    -4.9201    -4.2995    -4.1310    -3.9299    -3.6829    -3.0811    -2.8512    -1.3204    -1.1799     0.9715     1.4997     2.0453     2.2129     2.7682     2.9060     3.4755     4.1992     5.1831     5.7794     7.2645     8.0806     8.2198     8.5682     8.7829     9.0269     9.0903     9.2581     9.9925    10.0823    10.6976    10.8847    10.9136    11.4399    11.9610    12.6205    12.8634    13.1501    13.3679    13.5042
    0.4373   -13.3677   -13.1763   -13.1133   -12.9627    -6.8389    -6.3394    -6.2875    -6.1460    -5.2311    -4.9248    -4.3067    -4.1161    -3.8328    -3.5593    -3.0663    -2.8364    -1.3449    -1.2107     1.0078     1.5585     2.0027     2.2663     2.7281     2.9571     3.4274     4.1314     5.1092     5.7285     7.3723     8.1407     8.2029     8.5598     8.6044     8.9307     9.0141     9.1437     9.8759     9.9662    10.6437    10.8311    10.9012    11.4395    12.0934    12.6641    12.8837    13.1273    13.4702    13.6931
    0.4409   -13.3840   -13.1897   -13.1224   -12.9715    -6.8936    -6.3750    -6.2715    -6.1163    -5.2438    -4.9306    -4.3122    -4.1201    -3.7140    -3.4340    -3.0524    -2.8245    -1.3683    -1.2401     1.0416     1.6144     1.9592     2.3249     2.6907     3.0113     3.3791     4.0621     5.0352     5.6776     7.4701     8.1441     8.1945     8.4206     8.5668     8.8515     8.9430     9.0596     9.7570     9.8687    10.5910    10.7765    10.8925    11.4363    12.2292    12.7018    12.8799    13.1216    13.5833    13.7601
    0.4445   -13.4000   -13.2028   -13.1314   -12.9802    -6.9458    -6.4218    -6.2426    -6.0867    -5.2559    -4.9369    -4.3154    -4.1301    -3.5871    -3.3086    -3.0391    -2.8153    -1.3909    -1.2683     1.0723     1.6665     1.9170     2.3861     2.6573     3.0665     3.3331     3.9922     4.9616     5.6271     7.5505     8.1084     8.1777     8.2536     8.5237     8.8248     8.8790     9.0193     9.6434     9.7864    10.5403    10.7227    10.8863    11.4304    12.3664    12.7293    12.8596    13.1337    13.6733    13.9161
    0.4481   -13.4156   -13.2156   -13.1402   -12.9887    -6.9953    -6.4678    -6.2130    -6.0573    -5.2674    -4.9436    -4.3163    -4.1420    -3.4572    -3.1854    -3.0252    -2.8087    -1.4128    -1.2956     1.0996     1.7141     1.8772     2.4458     2.6316     3.1167     3.2955     3.9227     4.8887     5.5775     7.6055     8.0403     8.0551     8.2111     8.4295     8.8016     8.8305     9.0553     9.5409     9.7170    10.4920    10.6701    10.8821    11.4217    12.5022    12.7380    12.8404    13.1558    13.7474    14.0741
    0.4517   -13.4307   -13.2279   -13.1487   -12.9970    -7.0419    -6.5115    -6.1845    -6.0287    -5.2781    -4.9503    -4.3147    -4.1540    -3.3268    -3.0744    -3.0015    -2.8044    -1.4344    -1.3224     1.1229     1.7555     1.8418     2.4929     2.6239     3.1428     3.2859     3.8545     4.8172     5.5292     7.6290     7.8847     7.9590     8.2234     8.3274     8.7590     8.7912     9.1506     9.4541     9.6611    10.4467    10.6189    10.8799    11.4104    12.6266    12.7247    12.8402    13.1816    13.8116    14.2307
    0.4553   -13.4450   -13.2397   -13.1569   -13.0049    -7.0853    -6.5524    -6.1579    -6.0010    -5.2878    -4.9569    -4.3108    -4.1654    -3.1986    -3.0241    -2.9206    -2.8008    -1.4562    -1.3491     1.1419     1.7804     1.8216     2.5079     2.6530     3.1275     3.3216     3.7885     4.7474     5.4823     7.6177     7.7187     7.8732     8.1815     8.2845     8.7249     8.7560     9.2562     9.3908     9.6236    10.4045    10.5689    10.8791    11.3965    12.6579    12.7636    12.8684    13.2073    13.8668    14.4069
    0.4589   -13.4586   -13.2508   -13.1647   -13.0124    -7.1255    -6.5903    -6.1335    -5.9746    -5.2966    -4.9632    -4.3050    -4.1756    -3.0807    -3.0009    -2.8276    -2.7799    -1.4788    -1.3759     1.1565     1.7655     1.8400     2.4988     2.7097     3.0929     3.3805     3.7259     4.6800     5.4374     7.5535     7.5771     7.7949     8.0886     8.2883     8.6961     8.7401     9.3038     9.3879     9.6227    10.3657    10.5202    10.8795    11.3801    12.6161    12.8026    12.9582    13.2310    13.9180    14.5586
    0.4625   -13.4712   -13.2612   -13.1719   -13.0194    -7.1622    -6.6250    -6.1118    -5.9495    -5.3044    -4.9691    -4.2978    -4.1844    -3.0245    -2.9255    -2.8122    -2.6813    -1.5028    -1.4033     1.1666     1.7423     1.8661     2.4837     2.7736     3.0561     3.4456     3.6683     4.6157     5.3948     7.4026     7.5017     7.7257     8.0008     8.2806     8.6652     8.7474     9.2960     9.4115     9.6875    10.3305    10.4726    10.8809    11.3614    12.5668    12.8072    13.0782    13.2515    13.9643    14.7446
    0.4661   -13.4827   -13.2707   -13.1786   -13.0259    -7.1953    -6.6564    -6.0927    -5.9263    -5.3112    -4.9744    -4.2897    -4.1912    -3.0131    -2.8332    -2.7909    -2.5712    -1.5287    -1.4317     1.1724     1.7219     1.8888     2.4688     2.8337     3.0256     3.5069     3.6209     4.5551     5.3548     7.2577     7.4143     7.6594     7.9267     8.2601     8.6359     8.7609     9.3083     9.4041     9.8000    10.2990    10.4259    10.8828    11.3401    12.5162    12.8006    13.1988    13.2682    14.0069    14.8706
    0.4697   -13.4932   -13.2792   -13.1847   -13.0317    -7.2248    -6.6842    -6.0763    -5.9050    -5.3170    -4.9792    -4.2817    -4.1958    -3.0081    -2.8266    -2.6858    -2.4646    -1.5573    -1.4613     1.1745     1.7055     1.9072     2.4559     2.8760     3.0141     3.5292     3.6169     4.4989     5.3179     7.1227     7.3239     7.5919     7.8669     8.2337     8.6097     8.7675     9.3471     9.3889     9.9263    10.2718    10.3799    10.8850    11.3163    12.4663    12.7881    13.2796    13.3140    14.0463    15.0575
    0.4733   -13.5024   -13.2868   -13.1900   -13.0369    -7.2506    -6.7086    -6.0625    -5.8860    -5.3219    -4.9833    -4.2745    -4.1980    -3.0053    -2.8314    -2.5748    -2.3633    -1.5889    -1.4925     1.1735     1.6930     1.9215     2.4454     2.8835     3.0373     3.4987     3.6684     4.4480     5.2845     6.9995     7.2373     7.5248     7.8194     8.2067     8.5869     8.7647     9.3599     9.4224    10.0503    10.2501    10.3353    10.8874    11.2899    12.4182    12.7719    13.2884    13.4170    14.0830    15.1515
    0.4769   -13.5103   -13.2933   -13.1946   -13.0413    -7.2725    -6.7293    -6.0512    -5.8695    -5.3260    -4.9868    -4.2691    -4.1976    -3.0036    -2.8374    -2.4693    -2.2688    -1.6237    -1.5253     1.1704     1.6840     1.9321     2.4372     2.8687     3.0815     3.4628     3.7266     4.4031     5.2549     6.8900     7.1588     7.4617     7.7814     8.1822     8.5678     8.7557     9.3440     9.5011    10.1506    10.2417    10.2990    10.8895    11.2607    12.3733    12.7538    13.2932    13.5067    14.1186    15.2032
    0.4806   -13.5168   -13.2987   -13.1984   -13.0450    -7.2905    -6.7463    -6.0423    -5.8558    -5.3293    -4.9896    -4.2654    -4.1952    -3.0027    -2.8433    -2.3717    -2.1824    -1.6616    -1.5593     1.1662     1.6777     1.9396     2.4310     2.8495     3.1277     3.4313     3.7800     4.3651     5.2297     6.7964     7.0910     7.4061     7.7511     8.1617     8.5521     8.7445     9.3294     9.5878    10.1725    10.2317    10.3356    10.8913    11.2292    12.3332    12.7356    13.2953    13.5802    14.1532    15.2796
    0.4842   -13.5220   -13.3029   -13.2015   -13.0479    -7.3046    -6.7596    -6.0355    -5.8450    -5.3317    -4.9918    -4.2634    -4.1916    -3.0022    -2.8485    -2.2844    -2.1062    -1.7012    -1.5937     1.1618     1.6737     1.9447     2.4265     2.8323     3.1679     3.4058     3.8251     4.3346     5.2093     6.7205     7.0362     7.3605     7.7277     8.1457     8.5400     8.7338     9.3176     9.6747    10.1459    10.2055    10.4252    10.8926    11.1968    12.2995    12.7191    13.2956    13.6364    14.1871    15.3458
    0.4878   -13.5257   -13.3060   -13.2036   -13.0500    -7.3147    -6.7692    -6.0308    -5.8372    -5.3335    -4.9933    -4.2624    -4.1881    -3.0020    -2.8526    -2.2115    -2.0433    -1.7395    -1.6260     1.1581     1.6712     1.9479     2.4236     2.8191     3.1988     3.3872     3.8593     4.3122     5.1943     6.6646     6.9958     7.3269     7.7110     8.1343     8.5314     8.7253     9.3092     9.7561    10.1015    10.1903    10.5050    10.8932    11.1663    12.2738    12.7059    13.2950    13.6751    14.2138    15.3613
    0.4914   -13.5279   -13.3078   -13.2049   -13.0513    -7.3207    -6.7749    -6.0280    -5.8325    -5.3345    -4.9942    -4.2620    -4.1856    -3.0020    -2.8552    -2.1602    -1.9996    -1.7698    -1.6509     1.1556     1.6699     1.9496     2.4219     2.8109     3.2182     3.3757     3.8808     4.2986     5.1850     6.6303     6.9711     7.3063     7.7010     8.1275     8.5262     8.7199     9.3041     9.8235    10.0551    10.1828    10.5598    10.8932    11.1433    12.2577    12.6974    13.2942    13.6976    14.2312    15.2875
    0.4950   -13.5287   -13.3084   -13.2054   -13.0517    -7.3227    -6.7768    -6.0271    -5.8309    -5.3348    -4.9945    -4.2619    -4.1847    -3.0020    -2.8561    -2.1410    -1.9835    -1.7820    -1.6607     1.1547     1.6695     1.9502     2.4213     2.8082     3.2248     3.3718     3.8881     4.2940     5.1819     6.6188     6.9628     7.2993     7.6976     8.1253     8.5245     8.7180     9.3024     9.8543    10.0313    10.1804    10.5796    10.8931    11.1345    12.2522    12.6944    13.2939    13.7050    14.2378    15.3176
